date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:14:53	148666/148666	---MCZ	200	added ('OK')	text/html	etag:W/%22244ba-YwkVXlQEjOKXi+f8tneEgtnqFVk%22	https://www.icmarkets.com/global/en/	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/index.html	(from )
21:14:53	33/33	---M--	302	error ('Moved%20Temporarily')	text/plain	date:Tue,%2007%20Dec%202021%2021:09:54%20GMT	https://www.icmarkets.com/robots.txt		(from )
21:14:54	88250/88250	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2010%20Nov%202021%2013:27:46%20GMT	https://polyfill.io/v3/polyfill.min.js?features=es5%2Ces6%2Ces7	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/polyfill.io/v3/polyfill.minb43c.js	(from https://www.icmarkets.com/global/en/)
21:14:55	137076/137076	---MCZ	200	added ('OK')	text/css	etag:W/%2221774-17d7f48e70b%22	https://www.icmarkets.com/css/bootstrap-icm-build.css?0b69b3609276cb066646844183fbda53	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/css/bootstrap-icm-build84a7.css	(from https://www.icmarkets.com/global/en/)
21:14:55	285225/285225	---MCZ	200	added ('OK')	text/css	etag:W/%2245a29-17d7f48ea37%22	https://www.icmarkets.com/css/style.css?802efa20b85f3a44d1f4177f992f5d42	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/css/styleee15.css	(from https://www.icmarkets.com/global/en/)
21:14:55	95775/95775	---MCZ	200	added ('OK')	text/css	etag:W/%221761f-17d7f48e69b%22	https://www.icmarkets.com/css/navigation.css?ec52b5050ec094bbc7e53a7dbf63b201	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/css/navigation2f87.css	(from https://www.icmarkets.com/global/en/)
21:14:55	239/239	---M--	200	added ('OK')	text/css	etag:W/%22ef-17d7f48e673%22	https://www.icmarkets.com/css/mask.css?ffeef86fa8ad98f5047a9485da304e1f	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/css/maske442.css	(from https://www.icmarkets.com/global/en/)
21:14:56	37596/37596	---MCZ	200	added ('OK')	text/css	etag:W/%2292dc-17d7f455918%22	https://www.icmarkets.com/home/css/static-home.css?e482e65a5d11b154c34bd76b3d619ab2	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/home/css/static-home577d.css	(from https://www.icmarkets.com/global/en/)
21:14:57	76382/76382	---M-Z	200	added ('OK')	application/javascript	etag:%22bc6637cc9817ae3ea665472cabc630fd%22	http://cdn.taboola.com/libtrc/unip/1231667/tfa.js	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/cdn.taboola.com/libtrc/unip/1231667/tfa.js	(from https://www.icmarkets.com/global/en/)
21:14:57	86927/86927	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec4-1538f%22	https://cdnjs.cloudflare.com/ajax/libs/jquery/3.3.1/jquery.min.js	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/cdnjs.cloudflare.com/ajax/libs/jquery/3.3.1/jquery.min.js	(from https://www.icmarkets.com/global/en/)
21:14:58	100837/100837	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2007%20Dec%202021%2021:09:59%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/connect.facebook.net/en_US/fbevents.js	(from https://www.icmarkets.com/global/en/)
21:14:58	251306/251306	---MCZ	200	added ('OK')	text/html	etag:W/%223d5aa-U6VdquNkt4fcepf4v7CwI+Szf5M%22	https://www.icmarkets.com/global/en/open-trading-account/live	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/open-trading-account/live.html	(from https://www.icmarkets.com/global/en/)
21:14:59	174118/174118	---MCZ	200	added ('OK')	text/html	etag:W/%222a826-PTb0n96Kxd1dNxtYQHTjAKyMhRQ%22	https://www.icmarkets.com/global/en/open-trading-account/demo	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/open-trading-account/demo.html	(from https://www.icmarkets.com/global/en/)
21:14:59	151876/151876	---MCZ	200	added ('OK')	text/html	etag:W/%2225144-QTLnTjbzMcjLctTyh5zcpUisCQs%22	https://www.icmarkets.com/global/en/company/contact-us	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/company/contact-us.html	(from https://www.icmarkets.com/global/en/)
21:14:59	1380/1380	---M--	200	added ('OK')	image/jpeg	etag:W/%22564-17d7f455918%22	https://www.icmarkets.com/img/flags/en.jpg	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/img/flags/en.jpg	(from https://www.icmarkets.com/global/en/)
21:14:59	1227/1227	---M--	200	added ('OK')	image/jpeg	etag:W/%224cb-17d7f455918%22	https://www.icmarkets.com/img/flags/cn.jpg	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/img/flags/cn.jpg	(from https://www.icmarkets.com/global/en/)
21:15:00	148666/148666	---MCZ	200	added ('OK')	text/html	etag:W/%22244ba-YwkVXlQEjOKXi+f8tneEgtnqFVk%22	https://www.icmarkets.com/global/en/?set_lang=en	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/index9d13.html	(from https://www.icmarkets.com/global/en/)
21:15:00	1205/1205	---M--	200	added ('OK')	image/jpeg	etag:W/%224b5-17d7f455918%22	https://www.icmarkets.com/img/flags/th.jpg	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/img/flags/th.jpg	(from https://www.icmarkets.com/global/en/)
21:15:00	786/786	---M--	200	added ('OK')	image/jpeg	etag:W/%22312-17d7f455918%22	https://www.icmarkets.com/img/flags/id.jpg	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/img/flags/id.jpg	(from https://www.icmarkets.com/global/en/)
21:15:00	1221/1221	---M--	200	added ('OK')	image/jpeg	etag:W/%224c5-17d7f455918%22	https://www.icmarkets.com/img/flags/ko.jpg	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/img/flags/ko.jpg	(from https://www.icmarkets.com/global/en/)
21:15:01	1214/1214	---M--	200	added ('OK')	image/jpeg	etag:W/%224be-17d7f455918%22	https://www.icmarkets.com/img/flags/de.jpg	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/img/flags/de.jpg	(from https://www.icmarkets.com/global/en/)
21:15:01	738/738	---M--	200	added ('OK')	image/jpeg	etag:W/%222e2-17d7f455918%22	https://www.icmarkets.com/img/flags/fr.jpg	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/img/flags/fr.jpg	(from https://www.icmarkets.com/global/en/)
21:15:01	824/824	---M--	200	added ('OK')	image/jpeg	etag:W/%22338-17d7f455918%22	https://www.icmarkets.com/img/flags/pt.jpg	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/img/flags/pt.jpg	(from https://www.icmarkets.com/global/en/)
21:15:01	1255/1255	---M--	200	added ('OK')	image/jpeg	etag:W/%224e7-17d7f455918%22	https://www.icmarkets.com/img/flags/es.jpg	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/img/flags/es.jpg	(from https://www.icmarkets.com/global/en/)
21:15:02	1241/1241	---M--	200	added ('OK')	image/jpeg	etag:W/%224d9-17d7f455918%22	https://www.icmarkets.com/img/flags/vn.jpg	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/img/flags/vn.jpg	(from https://www.icmarkets.com/global/en/)
21:15:02	1228/1228	---M--	200	added ('OK')	image/jpeg	etag:W/%224cc-17d7f455918%22	https://www.icmarkets.com/img/flags/ru.jpg	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/img/flags/ru.jpg	(from https://www.icmarkets.com/global/en/)
21:15:02	1256/1256	---M--	200	added ('OK')	image/jpeg	etag:W/%224e8-17d7f455918%22	https://www.icmarkets.com/img/flags/ar.jpg	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/img/flags/ar.jpg	(from https://www.icmarkets.com/global/en/)
21:15:03	1335/1335	---M--	200	added ('OK')	image/jpeg	etag:W/%22537-17d7f455918%22	https://www.icmarkets.com/img/flags/my.jpg	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/img/flags/my.jpg	(from https://www.icmarkets.com/global/en/)
21:15:03	1195/1195	---M--	200	added ('OK')	image/jpeg	etag:W/%224ab-17d7f455918%22	https://www.icmarkets.com/img/flags/it.jpg	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/img/flags/it.jpg	(from https://www.icmarkets.com/global/en/)
21:15:03	816/816	---M--	200	added ('OK')	image/jpeg	etag:W/%22330-17d7f455918%22	https://www.icmarkets.com/img/flags/bg.jpg	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/img/flags/bg.jpg	(from https://www.icmarkets.com/global/en/)
21:15:03	999/999	---M--	200	added ('OK')	image/jpeg	etag:W/%223e7-17d7f455918%22	https://www.icmarkets.com/img/flags/hr.jpg	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/img/flags/hr.jpg	(from https://www.icmarkets.com/global/en/)
21:15:04	1227/1227	---M--	200	added ('OK')	image/jpeg	etag:W/%224cb-17d7f455918%22	https://www.icmarkets.com/img/flags/tw.jpg	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/img/flags/tw.jpg	(from https://www.icmarkets.com/global/en/)
21:15:04	134807/134807	---MCZ	200	added ('OK')	text/html	etag:W/%2220e97-BvrtvUIBrXXh11mdcyWEpnwHriY%22	https://www.icmarkets.com/global/en/company/why-icmarkets	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/company/why-icmarkets.html	(from https://www.icmarkets.com/global/en/)
21:15:04	151109/151109	---MCZ	200	added ('OK')	text/html	etag:W/%2224e45-A64+4qD3hsJr0REQJYsIDZVOAVY%22	https://www.icmarkets.com/global/en/trading-markets/range-of-markets	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/trading-markets/range-of-markets.html	(from https://www.icmarkets.com/global/en/)
21:15:05	545254/545254	---MCZ	200	added ('OK')	text/html	etag:W/%22851e6-0JfV5pOuvI+H4s7Kix/BwRPhSXQ%22	https://www.icmarkets.com/global/en/trading-pricing/spreads	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/trading-pricing/spreads.html	(from https://www.icmarkets.com/global/en/)
21:15:05	143539/143539	---MCZ	200	added ('OK')	text/html	etag:W/%22230b3-0P/cO7eKdkM8ebugaQlmpX8+9fA%22	https://www.icmarkets.com/global/en/introduction/forex-trading	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/introduction/forex-trading.html	(from https://www.icmarkets.com/global/en/)
21:15:05	160909/160909	---MCZ	200	added ('OK')	text/html	etag:W/%222748d-zo4VD5MISzL7S7ubGT4yb6J4b1A%22	https://www.icmarkets.com/global/en/trading-accounts/funding	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/trading-accounts/funding.html	(from https://www.icmarkets.com/global/en/)
21:15:06	137192/137192	---MCZ	200	added ('OK')	text/html	etag:W/%22217e8-SMUpb3yALZ2mc1T3I1BJ6lfjUTo%22	https://www.icmarkets.com/global/en/trading-accounts/withdrawal	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/trading-accounts/withdrawal.html	(from https://www.icmarkets.com/global/en/)
21:15:06	136669/136669	---MCZ	200	added ('OK')	text/html	etag:W/%22215dd-FWawVt3GA+vtqCo1jo2Rbn5+9uY%22	https://www.icmarkets.com/global/en/forex-trading-platform-metatrader/metatrader-4	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/forex-trading-platform-metatrader/metatrader-4.html	(from https://www.icmarkets.com/global/en/)
21:15:06	139049/139049	---MCZ	200	added ('OK')	text/html	etag:W/%2221f29-wuhE5/k3P22p8eCWxrw6lyV2L2Y%22	https://www.icmarkets.com/global/en/forex-trading-platform-ctrader/ctrader-windows	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/forex-trading-platform-ctrader/ctrader-windows.html	(from https://www.icmarkets.com/global/en/)
21:15:07	133702/133702	---MCZ	200	added ('OK')	text/html	etag:W/%2220a46-7+BFtVkCrAzO5CQsy5kJsXHVL0M%22	https://www.icmarkets.com/global/en/forex-trading-platform/myfxbook-autotrade	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/forex-trading-platform/myfxbook-autotrade.html	(from https://www.icmarkets.com/global/en/)
21:15:07	131338/131338	---MCZ	200	added ('OK')	text/html	etag:W/%222010a-9wqFkDoQGXhUxD0sjTdWSL9liIE%22	https://www.icmarkets.com/global/en/zulutrade	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/zulutrade.html	(from https://www.icmarkets.com/global/en/)
21:15:07	148223/148223	---MCZ	200	added ('OK')	text/html	etag:W/%22242ff-J9Wkeb9Ykspve5/1OTomjW7qe8I%22	https://www.icmarkets.com/global/en/trading-accounts/overview	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/trading-accounts/overview.html	(from https://www.icmarkets.com/global/en/)
21:15:08	138133/138133	---MCZ	200	added ('OK')	text/html	etag:W/%2221b95-zH9jEykjRHrAa5TPnP5NBH7CD0A%22	https://www.icmarkets.com/global/en/trading-accounts/raw-spread-account	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/trading-accounts/raw-spread-account.html	(from https://www.icmarkets.com/global/en/)
21:15:08	137724/137724	---MCZ	200	added ('OK')	text/html	etag:W/%22219fc-U6tLmIGPtyZfqxm1i5SMiJKPYYk%22	https://www.icmarkets.com/global/en/trading-accounts/ctrader-raw	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/trading-accounts/ctrader-raw.html	(from https://www.icmarkets.com/global/en/)
21:15:08	136153/136153	---MCZ	200	added ('OK')	text/html	etag:W/%22213d9-ie2nTUwQE1fycDweVAXNBMMv8Ss%22	https://www.icmarkets.com/global/en/trading-accounts/standard-account	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/trading-accounts/standard-account.html	(from https://www.icmarkets.com/global/en/)
21:15:09	146227/146227	---MCZ	200	added ('OK')	text/html	etag:W/%2223b33-p1ZLJ4rGOV7a0p4PSNasx+2sNII%22	https://www.icmarkets.com/global/en/trading-accounts/islamic-account	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/trading-accounts/islamic-account.html	(from https://www.icmarkets.com/global/en/)
21:15:09	364197/364197	---MCZ	200	added ('OK')	text/html	etag:W/%2258ea5-esPgPjXu9kDAWu2AwtLkIarEXYY%22	https://www.icmarkets.com/global/en/trading-markets/forex	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/trading-markets/forex.html	(from https://www.icmarkets.com/global/en/)
21:15:09	168416/168416	---MCZ	200	added ('OK')	text/html	etag:W/%22291e0-im7oTt68ZX/bHEG2YX/adYvbObo%22	https://www.icmarkets.com/global/en/trading-markets/commodities	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/trading-markets/commodities.html	(from https://www.icmarkets.com/global/en/)
21:15:09	190889/190889	---MCZ	200	added ('OK')	text/html	etag:W/%222e9a9-asWmce6NXDfoYmgiwWwAKuquZK0%22	https://www.icmarkets.com/global/en/trading-markets/indices	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/trading-markets/indices.html	(from https://www.icmarkets.com/global/en/)
21:15:10	163666/163666	---MCZ	200	added ('OK')	text/html	etag:W/%2227f52-7cA05DooHXEDQU5UXfwvLVK4yug%22	https://www.icmarkets.com/global/en/trading-markets/bonds	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/trading-markets/bonds.html	(from https://www.icmarkets.com/global/en/)
21:15:10	183957/183957	---MCZ	200	added ('OK')	text/html	etag:W/%222ce95-IoZrjqvZzDwd71bTEo1XmEP2ufk%22	https://www.icmarkets.com/global/en/trading-markets/digitalcurrency	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/trading-markets/digitalcurrency.html	(from https://www.icmarkets.com/global/en/)
21:15:12	2231949/2231949	---MCZ	200	added ('OK')	text/html	etag:W/%22220e8d-ssRtDESROuojbLnSdHj3eH2KZxw%22	https://www.icmarkets.com/global/en/trading-markets/stocks	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/trading-markets/stocks.html	(from https://www.icmarkets.com/global/en/)
21:15:12	143095/143095	---MCZ	200	added ('OK')	text/html	etag:W/%2222ef7-6hwTov8u7HtVXff7M0AScC8DV2Q%22	https://www.icmarkets.com/global/en/trading-markets/futures	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/trading-markets/futures.html	(from https://www.icmarkets.com/global/en/)
21:15:13	132118/132118	---MCZ	200	added ('OK')	text/html	etag:W/%2220416-e/NJceAYK3xDMNX0cgqRIX01bsE%22	https://www.icmarkets.com/global/en/trading-pricing/trading-conditions	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/trading-pricing/trading-conditions.html	(from https://www.icmarkets.com/global/en/)
21:15:13	163298/163298	---MCZ	200	added ('OK')	text/html	etag:W/%2227de2-3CRyzHwEF7loxiu/Lo9lOx276w4%22	https://www.icmarkets.com/global/en/trading-pricing/trading-hours	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/trading-pricing/trading-hours.html	(from https://www.icmarkets.com/global/en/)
21:15:14	131910/131910	---MCZ	200	added ('OK')	text/html	etag:W/%2220346-LxjZdc4vVcfFsdOU+gl9k+tHLgk%22	https://www.icmarkets.com/global/en/trading-pricing/swap-rates	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/trading-pricing/swap-rates.html	(from https://www.icmarkets.com/global/en/)
21:15:14	136863/136863	---MCZ	200	added ('OK')	text/html	etag:W/%222169f-THITvYTKUAjq6oQ2lPUT6GlEZYA%22	https://www.icmarkets.com/global/en/forex-trading-platform-metatrader/metatrader-5	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/forex-trading-platform-metatrader/metatrader-5.html	(from https://www.icmarkets.com/global/en/)
21:15:14	134220/134220	---MCZ	200	added ('OK')	text/html	etag:W/%2220c4c-no5MAR3qn89rq15hSKulc6dfLRc%22	https://www.icmarkets.com/global/en/forex-trading-platform-metatrader/web-trader	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/forex-trading-platform-metatrader/web-trader.html	(from https://www.icmarkets.com/global/en/)
21:15:14	133764/133764	---MCZ	200	added ('OK')	text/html	etag:W/%2220a84-BynUhY7oYAyCWMa+D/9nz9g05sw%22	https://www.icmarkets.com/global/en/forex-trading-platform-metatrader/iphone	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/forex-trading-platform-metatrader/iphone.html	(from https://www.icmarkets.com/global/en/)
21:15:15	133738/133738	---MCZ	200	added ('OK')	text/html	etag:W/%2220a6a-qNclJTuwx9hv+5ZRAGvAUzkqySQ%22	https://www.icmarkets.com/global/en/forex-trading-platform-metatrader/android	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/forex-trading-platform-metatrader/android.html	(from https://www.icmarkets.com/global/en/)
21:15:15	143437/143437	---MCZ	200	added ('OK')	text/html	etag:W/%222304d-ilAVbriUqCAG4M+OaNgIKOo+Ng0%22	https://www.icmarkets.com/global/en/forex-trading-platform-metatrader/apple-mac	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/forex-trading-platform-metatrader/apple-mac.html	(from https://www.icmarkets.com/global/en/)
21:15:15	134391/134391	---MCZ	200	added ('OK')	text/html	etag:W/%2220cf7-nR3AX8J+O27KVSRogWkksSt0ujo%22	https://www.icmarkets.com/global/en/forex-trading-platform-ctrader/ctrader-web	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/forex-trading-platform-ctrader/ctrader-web.html	(from https://www.icmarkets.com/global/en/)
21:15:15	133594/133594	---MCZ	200	added ('OK')	text/html	etag:W/%22209da-gxFRysD3RbnjmRHqBgJ/tXmXv/s%22	https://www.icmarkets.com/global/en/forex-trading-platform-ctrader/ctrader-iphone	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/forex-trading-platform-ctrader/ctrader-iphone.html	(from https://www.icmarkets.com/global/en/)
21:15:16	133451/133451	---MCZ	200	added ('OK')	text/html	etag:W/%222094b-6zcJt7LtBB8WokiWl9+xSuVBxFs%22	https://www.icmarkets.com/global/en/forex-trading-platform-ctrader/ctrader-android	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/forex-trading-platform-ctrader/ctrader-android.html	(from https://www.icmarkets.com/global/en/)
21:15:16	131967/131967	---MCZ	200	added ('OK')	text/html	etag:W/%222037f-AP8Yw4wgvHuKoaNyJtMNYBahg2w%22	https://www.icmarkets.com/global/en/forex-trading-platform-ctrader/calgo	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/forex-trading-platform-ctrader/calgo.html	(from https://www.icmarkets.com/global/en/)
21:15:16	135286/135286	---MCZ	200	added ('OK')	text/html	etag:W/%2221076-2ZD8n3QhdA2gzzjuTo8QDA2fp0c%22	https://www.icmarkets.com/global/en/forex-trading-tools/mam-pamm	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/forex-trading-tools/mam-pamm.html	(from https://www.icmarkets.com/global/en/)
21:15:17	136703/136703	---MCZ	200	added ('OK')	text/html	etag:W/%22215ff-zbRS7g3OJDfrETCG5GT55lLiB4c%22	https://www.icmarkets.com/global/en/forex-trading-tools/virtual-private-server	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/forex-trading-tools/virtual-private-server.html	(from https://www.icmarkets.com/global/en/)
21:15:17	133817/133817	---MCZ	200	added ('OK')	text/html	etag:W/%2220ab9-zKCjcbRwVgkD5WSGXNeH5YMTzOU%22	https://www.icmarkets.com/global/en/forex-trading-tools/trading-servers	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/forex-trading-tools/trading-servers.html	(from https://www.icmarkets.com/global/en/)
21:15:17	145816/145816	---MCZ	200	added ('OK')	text/html	etag:W/%2223998-h43mL1Jy5iECAWc1/sfspWUL5fo%22	https://www.icmarkets.com/global/en/forex-trading-tools/mt4-advanced-trading-tools	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/forex-trading-tools/mt4-advanced-trading-tools.html	(from https://www.icmarkets.com/global/en/)
21:15:18	134517/134517	---MCZ	200	added ('OK')	text/html	etag:W/%2220d75-hheNRhOdAujx5lYz3AqphkD6Pq8%22	https://www.icmarkets.com/global/en/company/about-icmarkets	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/company/about-icmarkets.html	(from https://www.icmarkets.com/global/en/)
21:15:18	132841/132841	---MCZ	200	added ('OK')	text/html	etag:W/%22206e9-wThiSdMcCK/kUYJTIUQww4Er1JI%22	https://www.icmarkets.com/global/en/company/regulation	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/company/regulation.html	(from https://www.icmarkets.com/global/en/)
21:15:18	131642/131642	---MCZ	200	added ('OK')	text/html	etag:W/%222023a-pPCiagZ6GvRBBHxXQdsl7+jxFk0%22	https://www.icmarkets.com/global/en/company/insurance	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/company/insurance.html	(from https://www.icmarkets.com/global/en/)
21:15:18	132737/132737	---MCZ	200	added ('OK')	text/html	etag:W/%2220681-b2C8uj6cuGFAbfKIRHgceNs34Po%22	https://www.icmarkets.com/global/en/education/education-overview	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/education/education-overview.html	(from https://www.icmarkets.com/global/en/)
21:15:18	137156/137156	---MCZ	200	added ('OK')	text/html	etag:W/%22217c4-f8vE+tJtW/o2orIILn+/pRfnhUM%22	https://www.icmarkets.com/global/en/education/advantages-of-forex	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/education/advantages-of-forex.html	(from https://www.icmarkets.com/global/en/)
