date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:28:37	7177/7177	---MCZ	200	added ('OK')	text/css	etag:W/%221c09-17fab805a30%22	https://icmarketsgroup.com/_next/static/css/ca7b71c5b425d67c5599.css	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/_next/static/css/ca7b71c5b425d67c5599.css	(from https://icmarketsgroup.com/en/regulated-entities)
20:28:37	7265/7265	---MCZ	200	added ('OK')	application/javascript	etag:W/%221c61-17fab805a30%22	https://icmarketsgroup.com/_next/static/chunks/pages/regulated-entities-34a0dcbba45a630c1ad5.js	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/_next/static/chunks/pages/regulated-entities-34a0dcbba45a630c1ad5.js	(from https://icmarketsgroup.com/en/regulated-entities)
20:28:37	33965/33965	---MCZ	404	error ('Not%20Found')	text/html	etag:%2284ad-OJVXbDnieD6D/qYanft6MOobKxE%22	https://icmarketsgroup.com/en/%22/img/showcase-regulated-offices.jpg%22	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/en/_/img/showcase-regulated-offices.jpg_	(from https://icmarketsgroup.com/en/regulated-entities)
20:28:37	907/907	---M--	200	added ('OK')	image/png	etag:W/%2238b-17fab7f2598%22	https://icmarketsgroup.com/icons/contact_1a.png	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/icons/contact_1a.png	(from https://icmarketsgroup.com/en/regulated-entities)
20:28:37	1017/1017	---M--	200	added ('OK')	image/png	etag:W/%223f9-17fab7f2598%22	https://icmarketsgroup.com/icons/contact_2a.png	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/icons/contact_2a.png	(from https://icmarketsgroup.com/en/regulated-entities)
20:28:38	732/732	---M--	200	added ('OK')	image/png	etag:W/%222dc-17fab7f2598%22	https://icmarketsgroup.com/icons/contact_3a.png	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/icons/contact_3a.png	(from https://icmarketsgroup.com/en/regulated-entities)
20:28:38	5524/5524	---MCZ	200	added ('OK')	text/css	etag:W/%221594-17fab805a30%22	https://icmarketsgroup.com/_next/static/css/d7b236486350df39d546.css	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/_next/static/css/d7b236486350df39d546.css	(from https://icmarketsgroup.com/en/careers)
20:28:38	6362/6362	---MCZ	200	added ('OK')	application/javascript	etag:W/%2218da-17fab805a30%22	https://icmarketsgroup.com/_next/static/chunks/pages/careers-909adb0040f3fe338ca8.js	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/_next/static/chunks/pages/careers-909adb0040f3fe338ca8.js	(from https://icmarketsgroup.com/en/careers)
20:28:38	33965/33965	---MCZ	404	error ('Not%20Found')	text/html	etag:%2284ad-OJVXbDnieD6D/qYanft6MOobKxE%22	https://icmarketsgroup.com/en/%22/img/careers.jpg%22	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/en/_/img/careers.jpg_	(from https://icmarketsgroup.com/en/careers)
20:28:39	4999/4999	---MCZ	200	added ('OK')	text/css	etag:W/%221387-17fab805a30%22	https://icmarketsgroup.com/_next/static/css/b11185a075530b5ce7c0.css	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/_next/static/css/b11185a075530b5ce7c0.css	(from https://icmarketsgroup.com/en/contact)
20:28:39	9439/9439	---MCZ	200	added ('OK')	application/javascript	etag:W/%2224df-17fab805a30%22	https://icmarketsgroup.com/_next/static/chunks/pages/contact-0e646f2f0b564b7c4e45.js	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/_next/static/chunks/pages/contact-0e646f2f0b564b7c4e45.js	(from https://icmarketsgroup.com/en/contact)
20:28:39	33965/33965	---MCZ	404	error ('Not%20Found')	text/html	etag:%2284ad-OJVXbDnieD6D/qYanft6MOobKxE%22	https://icmarketsgroup.com/en/%22/img/showcase-contact.jpg%22	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/en/_/img/showcase-contact.jpg_	(from https://icmarketsgroup.com/en/contact)
20:28:39	686/686	---M--	200	added ('OK')	image/png	etag:W/%222ae-17fab7f2598%22	https://icmarketsgroup.com/icons/contact_6a.png	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/icons/contact_6a.png	(from https://icmarketsgroup.com/en/contact)
20:28:40	1253/1253	---M--	200	added ('OK')	image/png	etag:W/%224e5-17fab7f2598%22	https://icmarketsgroup.com/icons/contact_us_gmap.png	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/icons/contact_us_gmap.png	(from https://icmarketsgroup.com/en/contact)
